ENSMUSG00000005763	0	chr1	+	165779952	165871153	165866898,	165866655,
ENSMUSG00000005763	0	chr1	+	165779952	165871153	165869201,	165869018,
ENSMUSG00000009907	0	chr1	-	106770788	106796725	106786028,	106785781,
ENSMUSG00000016179	0	chr1	-	193346346	193370355	193361667,	193361580,
ENSMUSG00000016181	0	chr1	-	193104399	193130283	193092697,	193092588,
ENSMUSG00000016200	0	chr1	-	192882653	193035871	192941110,	192940986,
ENSMUSG00000016528	0	chr1	-	131053700	131097871	131062541,	131062508,
ENSMUSG00000025920	0	chr1	-	16228803	16520332	16427657,	16427546,
ENSMUSG00000025920	0	chr1	-	16228803	16520332	16512011,	16511930,
ENSMUSG00000025931	0	chr1	+	20890548	20939650	20922366,	20922259,
ENSMUSG00000025950	0	chr1	-	65158616	65186479	65181698,	65181628,
ENSMUSG00000026000	0	chr1	-	67000517	67038891	67035487,	67035421,
ENSMUSG00000026012	0	chr1	+	60746388	60773359	60718699,	60718510,
ENSMUSG00000026012	0	chr1	+	60746388	60773359	60720577,	60720486,
ENSMUSG00000026020	0	chr1	+	59684961	59711510	59688619,	59688570,
ENSMUSG00000026027	0	chr1	+	58973522	58995122	58980573,	58980407,
ENSMUSG00000026058	0	chr1	+	32172602	32705224	32664389,	32664246,
ENSMUSG00000026090	0	chr1	-	37611676	37720089	37676779,	37676342,
ENSMUSG00000026109	0	chr1	+	50900683	51187270	50912872,	50912788,
ENSMUSG00000026239	0	chr1	-	86543012	86582785	86564611,	86564545,
ENSMUSG00000026289	0	chr1	+	87756007	87792428	87776333,	87776204,
ENSMUSG00000026307	0	chr1	+	91298295	91321080	91299469,	91299404,
ENSMUSG00000026312	0	chr1	+	109982237	110145272	109998823,	109997696,
ENSMUSG00000026354	0	chr1	-	128284756	128328318	128276978,	128276876,
ENSMUSG00000026395	0	chr1	-	138062859	138175756	138077716,	138077702,
ENSMUSG00000026418	0	chr1	+	135783033	135810989	135783430,	135783235,
ENSMUSG00000026433	0	chr1	+	131867210	131872887	131871303,	131871235,
ENSMUSG00000026469	0	chr1	-	155275657	155417444	155340397,	155340293,
ENSMUSG00000026489	0	chr1	-	180165238	180196020	180192152,	180192064,
ENSMUSG00000026495	0	chr1	+	178406018	178484513	178463878,	178463827,
ENSMUSG00000026504	0	chr1	+	176814660	177020438	176863730,	176861872,
ENSMUSG00000026509	0	chr1	-	182467253	182517610	182496538,	182496402,
ENSMUSG00000026556	0	chr1	-	172000960	172027318	172009029,	172008799,
ENSMUSG00000026558	0	chr1	-	167222895	167285933	167283955,	167283838,
ENSMUSG00000026571	0	chr1	-	165329500	165460906	165333781,	165333652,
ENSMUSG00000026601	0	chr1	-	156330415	156421176	156411043,	156410988,
ENSMUSG00000026632	0	chr1	-	191045826	191063075	191039983,	191039887,
ENSMUSG00000026639	0	chr1	+	193294353	193343878	193294436,	193294353,
ENSMUSG00000026683	0	chr1	-	169497934	169531464	169528811,	169528736,
ENSMUSG00000032649	0	chr1	+	152399805	152510695	152504375,	152504318,
ENSMUSG00000032649	0	chr1	+	152399805	152510695	152504590,	152504497,
ENSMUSG00000033557	0	chr1	-	156678562	156719095	156700340,	156700170,
ENSMUSG00000033740	0	chr1	+	6487231	6860940	6752368,	6752296,
ENSMUSG00000036104	0	chr1	+	127868755	127943876	127924365,	127924191,
ENSMUSG00000036104	0	chr1	+	127868755	127943876	127928384,	127928230,
ENSMUSG00000036155	0	chr1	+	127204919	127488334	127272863,	127272807,
ENSMUSG00000036962	0	chr1	-	119923340	120006958	119936772,	119936274,
ENSMUSG00000037318	0	chr1	-	193175504	193201546	193200998,	193200893,
ENSMUSG00000038079	0	chr1	-	59100584	59120422	59116904,	59116842,
ENSMUSG00000038305	0	chr1	+	57774102	57948398	57832137,	57832053,
ENSMUSG00000038866	0	chr1	+	105990390	106034077	106016687,	106016587,
ENSMUSG00000039210	0	chr1	+	187214606	187371645	187315478,	187315359,
ENSMUSG00000039384	0	chr1	+	184034381	184075636	184013734,	184013618,
ENSMUSG00000039395	0	chr1	-	72159233	72212314	72196941,	72195912,
ENSMUSG00000040297	0	chr1	-	161816112	161876837	161819163,	161819092,
ENSMUSG00000040723	0	chr1	-	165648945	165710063	165654795,	165654683,
ENSMUSG00000040848	0	chr1	-	165174341	165194522	165183053,	165182866,
ENSMUSG00000041670	0	chr1	-	22285972	22806158	22467249,	22467165,
ENSMUSG00000041670	0	chr1	-	22285972	22806158	22467417,	22467266,
ENSMUSG00000042207	0	chr1	+	134560178	134632878	134563344,	134563250,
ENSMUSG00000042207	0	chr1	+	134560178	134632878	134581386,	134581334,
ENSMUSG00000042807	0	chr1	-	53806872	54195034	53940096,	53940036,
ENSMUSG00000043015	0	chr1	+	52568535	52651919	52570118,	52570047,
ENSMUSG00000043015	0	chr1	+	52568535	52651919	52585966,	52585906,
ENSMUSG00000043015	0	chr1	+	52568535	52651919	52587349,	52587252,
ENSMUSG00000043015	0	chr1	+	52568535	52651919	52597604,	52597519,
ENSMUSG00000043230	0	chr1	-	80198699	80214205	80193240,	80193154,
ENSMUSG00000043230	0	chr1	-	80198699	80214205	80216389,	80216142,
ENSMUSG00000043230	0	chr1	-	80198699	80214205	80218036,	80217816,
ENSMUSG00000043230	0	chr1	-	80198699	80214205	80218207,	80218155,
ENSMUSG00000049353	0	chr1	+	191956490	191988282	191956760,	191956679,
ENSMUSG00000049608	0	chr1	-	85933221	85991583	85975415,	85975257,
ENSMUSG00000051985	0	chr1	-	135953205	136040925	135985066,	135985004,
ENSMUSG00000051985	0	chr1	-	135953205	136040925	135997891,	135997767,
ENSMUSG00000051985	0	chr1	-	135953205	136040925	135998688,	135998588,
ENSMUSG00000052331	0	chr1	-	54645340	54928983	54797937,	54797856,
ENSMUSG00000052534	0	chr1	-	168119364	168432365	168292471,	168292355,
ENSMUSG00000056211	0	chr1	+	128103282	128237738	128206248,	128206176,
ENSMUSG00000057363	0	chr1	-	43746961	43827839	43826878,	43826737,
ENSMUSG00000058248	0	chr1	+	192189144	192510159	192453702,	192453614,
ENSMUSG00000079144	0	chr1	+	193173469	193177837	193168635,	193168517,
ENSMUSG00000079164	0	chr1	+	182954752	182976044	182958069,	182957946,
ENSMUSG00000079164	0	chr1	+	182954752	182976044	182964222,	182964112,
ENSMUSG00000079434	0	chr1	+	87574027	87597845	87579535,	87579434,
ENSMUSG00000000766	0	chr10	-	6758593	7038209	6760581,	6760453,
ENSMUSG00000001120	0	chr10	-	76761854	76962117	76849610,	76849377,
ENSMUSG00000001120	0	chr10	-	76761854	76962117	76850348,	76850222,
ENSMUSG00000009292	0	chr10	-	77907722	77969909	77969299,	77969157,
ENSMUSG00000010461	0	chr10	-	23102962	23350838	23107685,	23107537,
ENSMUSG00000010461	0	chr10	-	23102962	23350838	23182824,	23182738,
ENSMUSG00000010461	0	chr10	-	23102962	23350838	23183615,	23183413,
ENSMUSG00000015501	0	chr10	+	13961609	14151378	14110786,	14110665,
ENSMUSG00000015501	0	chr10	+	13961609	14151378	14117600,	14117519,
ENSMUSG00000019763	0	chr10	+	4403169	4432405	4429171,	4429077,
ENSMUSG00000019763	0	chr10	+	4403169	4432405	4428465,	4428369,
ENSMUSG00000019763	0	chr10	+	4403169	4432405	4419901,	4419807,
ENSMUSG00000019763	0	chr10	+	4403169	4432405	4418323,	4418259,
ENSMUSG00000019768	0	chr10	-	4611989	5005633	4669332,	4669223,
ENSMUSG00000019768	0	chr10	-	4611989	5005633	4654246,	4654120,
ENSMUSG00000019768	0	chr10	-	4611989	5005633	4650721,	4650491,
ENSMUSG00000019775	0	chr10	+	5825663	5922412	5915899,	5915792,
ENSMUSG00000019794	0	chr10	+	7725990	7763150	7744166,	7744027,
ENSMUSG00000019802	0	chr10	+	42761496	42832514	42795583,	42795479,
ENSMUSG00000019806	0	chr10	-	13647054	13869038	13829829,	13829628,
ENSMUSG00000019806	0	chr10	-	13647054	13869038	13844328,	13844181,
ENSMUSG00000019864	0	chr10	+	43901807	43947863	43953478,	43953393,
ENSMUSG00000019864	0	chr10	+	43901807	43947863	43973236,	43973128,
ENSMUSG00000019864	0	chr10	+	43901807	43947863	43974566,	43974451,
ENSMUSG00000019865	0	chr10	+	14759356	14771458	14720042,	14719827,
ENSMUSG00000019865	0	chr10	+	14759356	14771458	14734912,	14734803,
ENSMUSG00000019865	0	chr10	+	14759356	14771458	14735063,	14735006,
ENSMUSG00000019865	0	chr10	+	14759356	14771458	14753358,	14753281,
ENSMUSG00000019865	0	chr10	+	14759356	14771458	14770041,	14769958,
ENSMUSG00000019888	0	chr10	+	101681487	102391851	102206263,	102206084,
ENSMUSG00000019888	0	chr10	+	101681487	102391851	102242989,	102242933,
ENSMUSG00000019888	0	chr10	+	101681487	102391851	102244770,	102244664,
ENSMUSG00000019888	0	chr10	+	101681487	102391851	102370393,	102370333,
ENSMUSG00000019889	0	chr10	+	28074820	28597397	28248507,	28248432,
ENSMUSG00000019944	0	chr10	+	69151058	69291791	69211008,	69210807,
ENSMUSG00000019996	0	chr10	+	20148920	20281590	20246910,	20246835,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92801219,	92801130,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92816022,	92815881,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92821131,	92821025,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92829820,	92829653,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92836538,	92836318,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92839563,	92839390,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92868864,	92868723,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92870685,	92870587,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92875032,	92874945,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92876044,	92875939,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92878612,	92878457,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92884814,	92884688,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92885123,	92884947,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92885426,	92885269,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92886384,	92886237,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92887717,	92887615,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92899167,	92898998,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92902079,	92902015,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92904471,	92904264,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92908886,	92908833,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92921443,	92921321,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92927839,	92927753,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92932737,	92932555,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92935147,	92935081,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92937933,	92937724,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92938289,	92938202,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92943019,	92942867,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92955159,	92955048,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92956809,	92956674,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92957134,	92956911,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92962508,	92962281,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92964645,	92964458,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92967622,	92967480,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92969921,	92969691,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	92972699,	92972585,
ENSMUSG00000020014	0	chr10	-	92775609	93083487	93031691,	93031545,
ENSMUSG00000020020	0	chr10	+	93819969	93859425	93824191,	93824130,
ENSMUSG00000020020	0	chr10	+	93819969	93859425	93827583,	93827500,
ENSMUSG00000020022	0	chr10	+	94199035	94221440	94215403,	94215339,
ENSMUSG00000020023	0	chr10	+	94311682	94590954	94375433,	94375349,
ENSMUSG00000020063	0	chr10	-	63319005	63339035	63340912,	63340776,
ENSMUSG00000020063	0	chr10	-	63319005	63339035	63341905,	63341813,
ENSMUSG00000020063	0	chr10	-	63319005	63339035	63366794,	63366730,
ENSMUSG00000020102	0	chr10	-	125219270	125389586	125377578,	125377475,
ENSMUSG00000020262	0	chr10	-	77290727	77418292	77361881,	77361803,
ENSMUSG00000034620	0	chr10	-	122080939	122097366	122096461,	122096348,
ENSMUSG00000034818	0	chr10	-	81459227	81482730	81473131,	81473020,
ENSMUSG00000034818	0	chr10	-	81459227	81482730	81481799,	81481669,
ENSMUSG00000035365	0	chr10	-	88091398	88146969	88146648,	88146496,
ENSMUSG00000035529	0	chr10	-	85891964	85917152	85908359,	85908307,
ENSMUSG00000035620	0	chr10	+	84917268	85018337	84943785,	84943686,
ENSMUSG00000035694	0	chr10	+	112163349	112216561	112175354,	112175200,
ENSMUSG00000035781	0	chr10	-	79910052	79916930	79920633,	79920485,
ENSMUSG00000036009	0	chr10	-	105763185	105841380	105782297,	105782002,
ENSMUSG00000036009	0	chr10	-	105763185	105841380	105821204,	105820765,
ENSMUSG00000036009	0	chr10	-	105763185	105841380	105833363,	105833105,
ENSMUSG00000036009	0	chr10	-	105763185	105841380	105836220,	105836127,
ENSMUSG00000036019	0	chr10	-	105187663	105574479	105199781,	105199629,
ENSMUSG00000036676	0	chr10	-	100443902	100487365	100456625,	100456545,
ENSMUSG00000037012	0	chr10	-	62268855	62379920	62292043,	62291975,
ENSMUSG00000037455	0	chr10	+	23796859	23827969	23805145,	23804996,
ENSMUSG00000037747	0	chr10	-	70557686	70599291	70607600,	70607487,
ENSMUSG00000037747	0	chr10	-	70557686	70599291	70609756,	70609665,
ENSMUSG00000037747	0	chr10	-	70557686	70599291	70625806,	70625735,
ENSMUSG00000037747	0	chr10	-	70557686	70599291	70626392,	70626109,
ENSMUSG00000037747	0	chr10	-	70557686	70599291	70653750,	70651843,
ENSMUSG00000037747	0	chr10	-	70557686	70599291	70654978,	70654844,
ENSMUSG00000038583	0	chr10	+	53337686	53345999	53342108,	53341982,
ENSMUSG00000039089	0	chr10	-	26274461	26376036	26347894,	26347745,
ENSMUSG00000039232	0	chr10	-	12938217	12964498	12944286,	12944152,
